Epoch, Accuracy, Loss
1,9.516510836495337,0.0007138264312268717
2,18.987429997915445,0.0006552002768953645
3,20.186497446738308,0.0006414723994972283
4,20.96219535745024,0.0006351401618031118
5,21.286708332214324,0.0006296849187911899
6,21.724976692614916,0.0006272988593771368
7,21.866067900263573,0.0006229768899474134
8,22.37214828228728,0.0006229120830181012
9,22.59185795347731,0.0006198906155605031
10,22.63943187529494,0.0006188752912727024
11,22.665840517379188,0.0006178528094023297
12,23.261537635192425,0.0006153017619071153
13,22.772658039417294,0.0006169900121644271
14,22.83749669092681,0.000616027187966545
15,23.54893144111896,0.0006129603022176015
16,23.364806296127203,0.0006148409773743333
17,23.21367596787993,0.0006147469232408905
18,23.161977693969238,0.0006139292182192731
19,23.522362940426454,0.0006124153790300059
20,23.888247323007747,0.00061120578044294
21,24.056322663730384,0.0006093738806949957
22,23.428845654595424,0.0006119328387019968
23,23.71962846301703,0.000610357401688247
24,23.83079413919976,0.0006104075747529219
25,23.56229562076934,0.0006109485309330461
26,23.667386669838262,0.0006080693229233885
27,23.61843796398961,0.0006106579453788378
28,23.270553660698184,0.0006104268243531878
29,24.20006752427613,0.000606542609661975
30,24.189388969244483,0.0006068216935881964
31,23.911330906040227,0.0006081934154597071
32,23.82702147604487,0.0006076479298061081
33,24.14219870808667,0.000606299771517556
34,23.732992642667412,0.0006079150115751978
35,24.299051974509585,0.000606671107799976
36,24.144660530653848,0.0006069323238240581
37,23.971149997250432,0.0006083049829988843
38,24.049256913245372,0.0006072996583931928
39,24.155019368468977,0.0006067270843875971
40,24.183026596635806,0.000607316237845781
41,23.956347090125725,0.0006068424608502945
42,24.276831627961702,0.0006059967992360859
43,24.112720780723865,0.0006060640756735587
44,24.204639480472313,0.0006063676431113761
45,24.382562111463653,0.0006042431433939605
46,24.026588962594364,0.0006054619892072811
47,24.40094585141334,0.0006038680948825256
48,24.17698394124365,0.0006048455436666213
49,24.179477735532476,0.0006055096012997053
50,24.136859430570848,0.0006046475950087634
51,24.25729690603255,0.0006054524243558851
52,24.39052307015491,0.0006042134231049113
53,24.256977188816037,0.000603761948636394
54,24.267367998352817,0.0006041331212634145
55,24.378086070432424,0.0006036777676534543
56,24.21378339286468,0.000605077865019625
57,24.18126815194497,0.0006051962058466096
58,24.442668948168723,0.0006036050334321695
59,24.02764402940887,0.0006067003171762357
60,24.325076955934016,0.0006033688050485462
61,24.271140661507708,0.0006041300187904758
62,24.31849078127378,0.0006039527644100039
63,24.403663447753733,0.0006036168717778034
64,24.199044429183274,0.0006049867960828035
65,24.30090633436538,0.0006054200235210727
66,24.599330384261727,0.0006030666780494039
67,24.15214191352033,0.0006050206807908068
68,24.647767542563955,0.0006029086791939296
69,24.229321649587373,0.0006047938370126013
70,24.343652526213614,0.0006039323595579294
71,24.12048990908521,0.0006052930851679173
72,24.34764899142007,0.000603246891468919
73,24.081228634897005,0.0006056289929558795
74,24.065434604401098,0.000604739130857643
75,24.45606509954076,0.0006032976162266211
76,24.707330860000944,0.0006021606598352678
77,24.45357130525193,0.0006044719598375461
78,24.23552416358779,0.0006042112811814413
79,24.33626705851209,0.0006039019052255915
80,24.498875234832298,0.0006029209677122312
81,24.6437710773575,0.0006013391352311451
82,24.454882145839647,0.000602072907955726
83,24.64108545273876,0.0006011333070752276
84,24.436850094828127,0.000602355730671334
85,24.6838955880303,0.0006012580076167546
86,24.788155372336277,0.0006019205601042316
87,24.123878911580285,0.0006037602355236911
88,24.390235324660043,0.0006025558419062917
89,24.402576409217573,0.0006036248618107462
90,24.44298866538524,0.0006027044794708828
91,24.483368949831252,0.0006019279743017015
92,24.549134781268663,0.0006020072593338206
93,24.232103189371067,0.0006030864738705036
94,24.81939174438992,0.0006012301380101868
95,24.485287253130352,0.0006023460795819755
96,24.88391067868292,0.0006009632645968085
97,24.61793792626298,0.0006013384548518644
98,24.71660265927992,0.0006015830436246774
99,24.802606590522814,0.000600576434304456
100,24.838063229834475,0.0006002299084041944
